N_unmapped	5165690	5165690	5165690
N_multimapping	6092596	6092596	6092596
N_noFeature	5576844	5669004	15754533
N_ambiguous	117824	27346	989
Gm26206	0	0	0
Xkr4	0	0	0
Gm53491	1	1	0
Rp1	2	2	0
Sox17	1	0	1
Gm22307	1	1	0
Gm37323	0	0	0
Gm39586	0	0	0
Gm46082	1	1	0
Gm29874	0	0	0
Mrpl15	483	483	0
Lypla1	243	243	0
Gm57794	1	1	0
Tcea1	512	512	0
Rgs20	0	0	0
Gm16041	0	0	0
Atp6v1h	1321	1321	0
Oprk1	0	0	0
Npbwr1	0	0	0
Gm46206	0	0	0
4732440D04Rik	0	0	0
Rb1cc1	622	622	0
Alkal1	0	0	0
St18	1	0	1
Pcmtd1	187	187	0
Gm23274	0	0	0
Gm26901	2	2	0
Gm39589	0	0	0
Sntg1	0	0	0
Gm30719	0	0	0
Gm24765	0	0	0
Rrs1	521	521	0
Adhfe1	24	21	3
2610203C22Rik	0	0	0
Vxn	0	0	0
Mybl1	91	91	0
Vcpip1	1716	1717	0
1700034P13Rik	0	0	1
Gm39590	2	0	2
Sgk3	1392	1392	0
Gm6195	0	0	0
Mcmdc2	8	6	2
Snhg6	0	0	0
Snord87	1	1	0
Tcf24	2462	2462	0
Ppp1r42	135	134	1
Gm24674	0	0	0
Cops5	526	526	0
Cspp1	659	659	0
Arfgef1	1753	1753	0
Cpa6	1	1	0
Gm25253	0	0	0
Prex2	7	7	0
Gm24173	0	0	0
A830018L16Rik	0	0	0
Gm30898	0	0	0
Gm30974	0	0	0
Gm22633	0	0	0
Gm39591	0	0	0
Mir6341	0	0	0
Gm17644	0	0	0
Sulf1	2	2	0
Slco5a1	0	0	0
Gm39592	0	0	0
Prdm14	0	0	0
Ncoa2	666	664	2
Gm23169	0	0	0
Gm39595	0	0	0
Tram1	2868	2867	1
Lactb2	180	180	0
Xkr9	0	0	0
Gm26273	0	0	0
Gm5523	0	0	0
Gm31195	0	0	0
Gm39596	0	0	0
Eya1	591	589	2
Msc	0	0	0
Gm9947	2	0	2
Trpa1	0	0	0
Kcnb2	0	0	0
Gm51616	0	0	0
Gm51617	0	0	0
Gm25168	0	0	0
Terf1	717	717	0
Sbspon	1	0	1
Gm31523	0	0	0
4930444P10Rik	0	0	0
Rpl7	2333	2333	0
Rdh10	49	49	0
Stau2	129	129	0
Gm7568	0	0	0
C130013N14Rik	0	0	0
Ube2w	713	713	0
Eloc	945	945	0
D030040B21Rik	0	0	0
Tmem70	197	197	0
Ly96	24	24	0
Gm53492	0	0	0
Jph1	0	0	0
Gm46085	0	0	0
Gm31982	0	0	0
Gdap1	3	3	0
Gm28784	0	0	0
Gm39597	0	0	0
Pi15	0	0	0
Gm28154	0	0	0
Gm16070	0	0	0
Crispld1	0	0	0
