,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Ampd3,205.8479997,0.580480405,0.50982103,1.13859643,0.254871518,NA
Amph,0.081039538,-3.156254466,7.01292182,-0.450062691,0.652665238,NA
Amt,1.196903948,2.477232605,3.488656631,0.710082094,0.47765323,NA
Amtn,0,NA,NA,NA,NA,NA
Amy1,1.442769787,-3.343586376,3.452531834,-0.968444764,0.332822293,NA
Amy2a2,0,NA,NA,NA,NA,NA
Amy2a3,0.027393939,0.580962775,7.063299519,0.082250905,0.934447194,NA
Amy2a4,0,NA,NA,NA,NA,NA
Amy2a5,0,NA,NA,NA,NA,NA
Amz1,21.75631897,-1.04045817,1.060232809,-0.981348777,0.326420777,NA
Amz2,126.4189163,0.942567452,0.480981264,1.959676026,0.050033669,NA
Anapc1,750.9000352,0.257147925,0.479355327,0.536445327,0.591650812,0.938961409
Anapc10,87.77397045,0.065329545,0.558122182,0.117052408,0.906818523,NA
Anapc11,164.8404058,-0.293661837,0.72351407,-0.40588269,0.684828797,NA
Anapc13,110.1086797,-0.746285123,0.603175093,-1.237261174,0.215990137,NA
Anapc15,32.51840138,0.101961202,1.117386387,0.091249726,0.927294164,NA
Anapc15-ps,0.836765179,-3.337904926,5.177712897,-0.644667828,0.519142469,NA
Anapc16,144.9782364,1.151394452,0.480007787,2.398699526,0.01645341,NA
Anapc2,543.7802604,-0.083264261,0.276891445,-0.300710847,0.763634996,0.976806615
Anapc4,450.7130945,-0.074876244,0.336735225,-0.222359405,0.824034111,0.98123964
Anapc5,1617.462465,0.266918334,0.255444962,1.044915243,0.296062144,0.847962967
Anapc7,179.696289,-0.498453108,0.41093009,-1.21298761,0.225134558,NA
Ancv1r,0,NA,NA,NA,NA,NA
Ang,4.217371447,-1.259097705,2.275684114,-0.553283163,0.580069528,NA
Ang2,0,NA,NA,NA,NA,NA
Ang4,0,NA,NA,NA,NA,NA
Ang5,0,NA,NA,NA,NA,NA
Ang6,0,NA,NA,NA,NA,NA
Angel1,13.96180486,0.758185761,1.155533067,0.656135062,0.511737227,NA
Angel2,264.5910429,-0.164755868,0.413980686,-0.397979601,0.690645222,NA
Angpt1,277.4961386,0.018595909,0.411343864,0.045207698,0.963941758,0.996288112
Angpt2,5.741774266,0.135616167,1.813995056,0.074761046,0.940404836,NA
Angpt4,0.834849991,-5.319431182,4.358472289,-1.220480671,0.222282713,NA
Angptl1,0.500662786,2.423526371,5.797934049,0.417998265,0.675948386,NA
Angptl2,5.746067527,1.324080734,2.03210487,0.651580907,0.514671568,NA
Angptl3,3.38960135,-2.908076375,2.563799186,-1.134283992,0.256675442,NA
Angptl4,105.8868408,1.363835105,0.568464642,2.399155559,0.016432932,NA
Angptl6,5.825583557,-1.560241749,1.771746874,-0.880623396,0.378521691,NA
Angptl7,0.875626179,-0.591867024,4.165056364,-0.142103005,0.886998645,NA
Angptl8,39.70545914,0.190514902,0.741038314,0.257091838,0.797107878,NA
Ank,38.88343771,0.539755975,0.787635802,0.685286238,0.493163315,NA
Ank1,0.226342637,-0.08329595,6.757029839,-0.012327302,0.990164485,NA
Ank2,12.57107052,0.421336845,1.29855036,0.324467081,0.745584441,NA
Ank3,2.406217233,-0.269468377,2.590557507,-0.104019454,0.91715391,NA
Ankar,0,NA,NA,NA,NA,NA
Ankdd1b,0.054026359,-2.763116198,7.020908952,-0.393555338,0.69390936,NA
Ankef1,0,NA,NA,NA,NA,NA
Ankfn1,0,NA,NA,NA,NA,NA
Ankfy1,587.8974919,0.458271819,0.471836713,0.971250873,0.331423366,0.855893267
Ankhd1,533.7438711,-0.087866132,0.357088963,-0.2460623,0.805634006,0.979879354
Ankib1,144.0427349,0.63677869,0.414881526,1.534844649,0.124821992,NA
Ankk1,0.027393939,0.580962775,7.063299519,0.082250905,0.934447194,NA
Ankle1,85.07532587,-1.211062954,0.694943417,-1.742678503,0.081389789,NA
Ankle2,356.6880029,-0.222533061,0.40384316,-0.55103833,0.581607399,0.935298101
Ankmy1,0.078852869,2.119647737,6.968855713,0.304160084,0.761005934,NA
Ankmy2,81.94133501,0.461570421,0.492611734,0.93698625,0.348765631,NA
Ankra2,59.79056123,-0.90559956,0.709767003,-1.275911048,0.201986965,NA
Ankrd1,0.025729465,0.535266972,7.06555854,0.075757206,0.939612263,NA
Ankrd10,245.0133938,-0.202288528,0.361518816,-0.559551865,0.575785145,NA
Ankrd11,563.4477821,-0.732426644,0.337245925,-2.171787969,0.02987166,0.552183679
Ankrd12,260.9412604,-0.91193962,0.372473683,-2.448333029,0.014351893,NA
Ankrd13a,1959.316645,0.410430448,0.328422735,1.249701694,0.211408538,0.809574337
Ankrd13b,21.82763509,-0.137780127,0.901740664,-0.152793517,0.878561111,NA
Ankrd13c,147.9410867,0.808415784,0.499985476,1.616878536,0.105904502,NA
Ankrd13d,15.51439835,1.002935861,1.301091357,0.770841997,0.440800591,NA
Ankrd16,53.4812468,-0.539587028,0.868654376,-0.621175743,0.534483998,NA
Ankrd17,598.9608476,-0.088642531,0.326724365,-0.271306766,0.786155103,0.976806615
Ankrd2,0,NA,NA,NA,NA,NA
Ankrd22,2.960864127,-0.45011713,2.904062979,-0.15499565,0.876824746,NA
Ankrd23,3.22355445,0.982166083,2.704306701,0.363185907,0.716466014,NA
Ankrd24,14.60838279,0.028723556,1.090124825,0.026348869,0.978979077,NA
Ankrd26,105.6600491,-0.304213075,0.463031331,-0.657003219,0.511178847,NA
Ankrd27,314.9930087,0.09886448,0.415155476,0.238138445,0.811773718,0.979879354
Ankrd28,942.6860887,0.047221376,0.417136583,0.113203632,0.909869116,0.989855543
Ankrd29,0.487270337,-1.389510886,4.992970101,-0.278293452,0.780787102,NA
Ankrd31,0,NA,NA,NA,NA,NA
Ankrd33,0,NA,NA,NA,NA,NA
Ankrd33b,0.160795361,-2.409391846,6.978292961,-0.345269518,0.729891761,NA
Ankrd34a,0.025729465,0.535266972,7.06555854,0.075757206,0.939612263,NA
Ankrd34b,0.102917859,2.505209314,6.957061271,0.360095911,0.718775411,NA
Ankrd34c,0,NA,NA,NA,NA,NA
Ankrd35,0.398877006,3.101617534,6.001714036,0.516788623,0.605303723,NA
Ankrd36,0.43862955,-2.386998216,7.061261352,-0.338041335,0.735332038,NA
Ankrd37,17.4878215,-0.309027323,1.012958188,-0.305074115,0.760309705,NA
Ankrd39,47.94389921,-0.700648951,0.797674976,-0.87836396,0.379746236,NA
Ankrd40,160.8768648,0.460141144,0.421990298,1.090406925,0.275533933,NA
Ankrd42,0.513426044,3.959325787,5.593460714,0.707849038,0.47903901,NA
Ankrd44,532.9516749,0.391132851,0.394848985,0.990588468,0.321886571,0.855498971
Ankrd45,0,NA,NA,NA,NA,NA
Ankrd46,156.4553496,0.42066723,0.433546724,0.97029272,0.331900605,NA
Ankrd49,198.9337464,0.365743454,0.398645444,0.91746553,0.358898748,NA
Ankrd50,10.92807384,-0.739653608,1.274899916,-0.580166018,0.561802667,NA
Ankrd52,95.77167835,0.304100747,0.591657421,0.513981125,0.607265187,NA
Ankrd53,0,NA,NA,NA,NA,NA
Ankrd54,90.63866251,-0.745836464,0.709902148,-1.050618689,0.293433754,NA
Ankrd55,0.30609846,-0.354149938,5.923678534,-0.059785475,0.952326494,NA
Ankrd6,0.412726027,0.914202346,5.304949358,0.17233008,0.863178038,NA
Ankrd60,0,NA,NA,NA,NA,NA
Ankrd61,0.131595513,1.276015865,6.927128305,0.184205606,0.853852162,NA
Ankrd63,6.552302539,1.74912347,2.542242564,0.688023832,0.491437774,NA
Ankrd66,0.346797992,-0.30243824,6.361812577,-0.047539634,0.962083143,NA
Ankrd7,0.133640746,2.879425451,6.9482524,0.414410025,0.678573848,NA
Ankrd9,20.7818867,0.52257213,1.06506196,0.490649511,0.623674362,NA
Anks1,249.0908882,0.348828395,0.368119909,0.947594485,0.343335935,NA
Anks1b,1.91573453,4.161146093,3.238195818,1.285019908,0.198785327,NA
Anks3,87.82516066,-0.817022043,0.57343757,-1.424779412,0.154220975,NA
Anks4b,0.027393939,0.580962775,7.063299519,0.082250905,0.934447194,NA
Anks6,0.32606195,-0.501023538,6.841706609,-0.073230784,0.94162247,NA
Ankub1,0,NA,NA,NA,NA,NA
Ankzf1,131.061789,-0.382183046,0.444625788,-0.859561133,0.390031008,NA
Anln,471.7074313,0.637093678,0.480136371,1.326901515,0.184541263,0.788048932
Ano1,1.598086487,3.545743784,3.620245944,0.979420691,0.327372158,NA
Ano10,194.7165956,-0.13447991,0.39577283,-0.339790656,0.734014185,NA
Ano2,0.025729465,0.535266972,7.06555854,0.075757206,0.939612263,NA
Ano3,0,NA,NA,NA,NA,NA
Ano4,0.610629244,2.124269952,5.175333173,0.410460521,0.681468158,NA
Ano5,0,NA,NA,NA,NA,NA
Ano6,641.6714383,0.102873927,0.466871317,0.220347499,0.82560053,0.98123964
Ano7,2.561008709,-1.089634923,2.897477615,-0.376063276,0.706869855,NA
Ano8,31.50376656,-0.198965591,0.741113934,-0.268468291,0.788338879,NA
Ano9,0,NA,NA,NA,NA,NA
Anp32a,1187.080847,-0.787244482,0.412473788,-1.908592751,0.056314648,0.630194032
Anp32b,3239.457584,-0.841014084,0.403469368,-2.084455847,0.037118722,0.570490301
Anp32e,1640.289064,-0.414718179,0.294403901,-1.408670801,0.158932533,0.778613944
Anpep,13.08019737,0.838672367,1.411083903,0.594346208,0.552280579,NA
Antxr1,4.495442072,-0.49848089,2.417356202,-0.206209118,0.836627566,NA
Antxr2,244.429013,0.410280637,0.482272484,0.850723711,0.394922849,NA
Antxrl,0,NA,NA,NA,NA,NA
Anxa1,3992.58972,0.080678821,0.259877142,0.310449856,0.756218886,0.976806615
Anxa10,0,NA,NA,NA,NA,NA
Anxa11,628.0725027,0.356761258,0.3094245,1.152983223,0.248917271,0.840244344
Anxa2,1452.7909,-0.760532825,0.268055197,-2.837224692,0.004550757,0.345924325
Anxa3,988.5367004,-0.289751962,0.352283603,-0.822496308,0.410794487,0.883212899
Anxa4,215.0721614,0.128694018,0.365576865,0.352029984,0.724815776,NA
Anxa5,1370.398203,-0.085415094,0.313050371,-0.272847765,0.784970241,0.976806615
Anxa6,827.0785093,-0.34982077,0.284322697,-1.230365265,0.218560354,0.809574337
Anxa7,409.522474,0.45126121,0.310452141,1.453561274,0.14606798,0.758881116
Anxa8,0.584454844,-3.515864486,5.012675412,-0.701394804,0.483056664,NA
Anxa9,38.65785867,-1.630017405,1.138821945,-1.431318928,0.152338832,NA
Aoah,258.4413432,0.021744242,0.45001707,0.048318705,0.961462247,NA
Aoc1,0.080517343,2.147900918,6.967881157,0.308257398,0.75788648,NA
Aoc2,7.406807247,-0.06998778,1.543218526,-0.045351827,0.963826878,NA
Aoc3,0.289986114,-2.119665076,6.131613463,-0.345694504,0.729572315,NA
Aopep,91.38055913,0.371125692,0.478089957,0.776267493,0.437591062,NA
Aox1,5.653840445,4.860618693,2.301952927,2.111519587,0.034727676,NA
Aox2,2.440358232,1.423955993,2.675779378,0.532164948,0.594611758,NA
Aox3,0.501565741,1.323227898,5.752227183,0.230037489,0.818062639,NA
Aox4,0.080517343,2.147900918,6.967881157,0.308257398,0.75788648,NA
Ap1ar,246.6846434,0.60059358,0.449391531,1.336459499,0.18139913,NA
Ap1b1,277.4919775,-0.343354432,0.382390498,-0.8979157,0.369230494,0.871261734
Ap1g1,569.4107566,0.207852082,0.363571475,0.57169524,0.56752846,0.930416074
Ap1g2,307.602104,0.074760183,0.364131855,0.205310747,0.837329348,0.982176546
Ap1m1,785.1538339,0.2682179,0.268610221,0.998539442,0.318017849,0.855498971
Ap1m2,18.87763393,-0.37846461,0.971804698,-0.389445133,0.69694689,NA
Ap1s1,472.4237827,0.015747829,0.355838572,0.044255542,0.964700709,0.996288112
Ap1s2,224.8051445,-0.786348552,0.400635169,-1.962754678,0.049674686,NA
Ap1s3,16.70766347,1.68663392,1.156756336,1.458071909,0.144820723,NA
Ap2a1,226.9567678,0.52653482,0.387422374,1.359071791,0.174123841,NA
Ap2a2,243.1658738,0.989690068,0.432526005,2.288163155,0.022128021,NA
Ap2b1,399.733432,0.393915551,0.392573659,1.003418191,0.315659131,0.855498971
Ap2m1,1161.424599,0.320638226,0.268338221,1.194903301,0.232124813,0.822051483
Ap2s1,214.7328787,-0.83163099,0.500913744,-1.660227934,0.096868607,NA
Ap3b1,586.0796573,-0.169678606,0.319017594,-0.53187852,0.594810135,0.939172514
Ap3b2,0.465642729,-3.6372875,6.506981856,-0.558982272,0.576173819,NA
Ap3d1,362.201086,-0.07841309,0.320163146,-0.244916042,0.80652144,0.979879354
Ap3m1,412.407835,0.629003994,0.442232045,1.422339248,0.15492779,0.77392084
Ap3m2,54.99559082,0.974948527,0.667621162,1.460331972,0.144198859,NA
Ap3s1,2606.79555,0.006257124,0.259828094,0.024081785,0.980787373,0.997594383
Ap3s2,189.2544036,-0.608987799,0.398843814,-1.526882898,0.126790133,NA
Ap4b1,18.52404376,1.529126481,2.16796666,0.705327489,0.480606457,NA
Ap4e1,146.6154918,-0.121348492,0.476654804,-0.254583591,0.799044734,NA
Ap4m1,146.5420046,-0.451291557,0.422888553,-1.067164278,0.28589766,NA
Ap4s1,48.83629223,-0.530573793,0.822107385,-0.64538259,0.518679283,NA
Ap5b1,176.3266597,0.363646483,0.434439739,0.837047007,0.402566146,NA
Ap5m1,120.2706208,0.530107879,0.579494793,0.914775915,0.360309281,NA
Ap5s1,8.600477254,-1.019701312,2.110485872,-0.483159506,0.628982485,NA
Ap5z1,133.342091,0.456365469,0.427482389,1.067565544,0.285716533,NA
Apaf1,692.5318167,0.036581694,0.407661692,0.089735422,0.928497467,0.993011101
Apba1,36.57779119,0.572906565,0.853576656,0.671183497,0.50210364,NA
Apba2,1.31304451,-2.983977903,4.046830412,-0.737361737,0.460902397,NA
Apba3,66.56399574,1.189237901,0.571218874,2.081930335,0.037348833,NA
Apbb1,2.994172967,0.018571964,2.80177042,0.006628653,0.994711139,NA
Apbb1ip,693.6819265,-0.507129893,0.287021415,-1.766871277,0.077249788,0.691780523
Apbb2,0.821711174,0.740645738,3.918551469,0.189010083,0.850084914,NA
Apbb3,29.64616653,0.327128571,0.834412058,0.392046792,0.69502364,NA
Apc,183.514728,-0.35263483,0.369151311,-0.955258235,0.339447123,NA
Apc2,0.372005262,1.209570072,6.140059346,0.196996479,0.843830293,NA
Apcdd1,0.638545378,-0.626034859,4.635066591,-0.135064911,0.892560552,NA
Apcs,0,NA,NA,NA,NA,NA
Apeh,253.153601,-0.042148664,0.353113257,-0.119363018,0.904987759,NA
Apela,0.027393939,0.580962775,7.063299519,0.082250905,0.934447194,NA
Apex1,421.4367799,0.009552424,0.38251354,0.024972773,0.980076681,0.997594383
Apex2,54.84547438,0.329694758,0.614570067,0.536464068,0.591637863,NA
Aph1a,280.9442845,-0.019896054,0.399142519,-0.049846992,0.960244319,0.996288112
Aph1b,31.23397521,0.859168501,1.860319699,0.461839167,0.644196661,NA
Aph1c,38.94301964,-0.676258478,0.965395696,-0.700498749,0.483615886,NA
Api5,1380.895569,0.157469499,0.363459524,0.433251817,0.664831838,0.949800877
Apip,132.9422158,-0.578135211,0.56677182,-1.020049322,0.30770507,NA
Aplf,66.96237927,-0.129971261,0.559423598,-0.232330673,0.816281191,NA
Apln,0.377172386,-1.36798712,6.839151693,-0.200022924,0.841462653,NA
Aplnr,0.632637028,-2.883386204,5.176860109,-0.556975878,0.57754391,NA
Aplp1,13.3929885,0.81119695,1.232015469,0.658430815,0.51026134,NA
Aplp2,890.9031851,-0.084623287,0.284356695,-0.297595551,0.766011871,0.976806615
Apmap,774.1060661,0.286334252,0.322740553,0.887196387,0.374973177,0.871573469
Apoa1,0,NA,NA,NA,NA,NA
Apoa2,1.534722131,-2.841808844,3.383671483,-0.83985956,0.400987134,NA
Apoa4,0,NA,NA,NA,NA,NA
Apoa5,0.027393939,0.580962775,7.063299519,0.082250905,0.934447194,NA
Apob,0,NA,NA,NA,NA,NA
Apobec1,127.0536984,0.145774388,0.533574181,0.273203601,0.784696712,NA
Apobec2,0.107149762,-0.320104617,6.946429348,-0.046081893,0.963244978,NA
Apobec3,508.7643277,-0.296983587,0.31346082,-0.947434475,0.343417431,0.860580596
Apobec4,0,NA,NA,NA,NA,NA
Apobr,1170.254405,-0.020187743,0.33851171,-0.059636764,0.952444937,0.996144197
Apoc1,7.675288555,0.59866726,1.620445299,0.369446139,0.711795212,NA
Apoc2,1.430533662,-0.858693846,3.378866429,-0.254136665,0.799389978,NA
Apoc3,0,NA,NA,NA,NA,NA
Apoc4,0.43862955,-2.386998216,7.061261352,-0.338041335,0.735332038,NA
Apod,8.278139581,1.02390871,1.871338104,0.547153242,0.584273457,NA
Apoe,385.8618765,-0.469487968,0.434934987,-1.079444013,0.280389839,0.846676756
Apof,0.118812115,-1.560997446,7.011234459,-0.222642311,0.823813903,NA
Apoh,0,NA,NA,NA,NA,NA
Apol10a,0.11714764,-1.606746025,7.013512897,-0.229092902,0.81879671,NA
Apol10b,0.156041263,3.104331543,6.943954503,0.447055283,0.654835145,NA
Apol11a,0.102917859,2.505209314,6.957061271,0.360095911,0.718775411,NA
Apol11b,3.647831379,3.282111219,2.4581382,1.335202072,0.181810219,NA
Apol6,0.23686271,-4.568697633,6.955898682,-0.656809112,0.511303665,NA
Apol7a,0,NA,NA,NA,NA,NA
Apol7b,0.054787878,1.589517048,6.991133444,0.227361852,0.820142381,NA
Apol7c,0.054026359,-2.763116198,7.020908952,-0.393555338,0.69390936,NA
Apol7e,0.45933297,-0.302206915,5.846267806,-0.05169228,0.958773888,NA
Apol8,0.185099676,3.349857589,6.939965273,0.482690829,0.629315276,NA
Apol9a,0.077188394,2.090903913,6.969866828,0.299991946,0.764183299,NA
Apol9b,0,NA,NA,NA,NA,NA
Apold1,2.628970589,0.448210106,2.844195445,0.15758766,0.874781728,NA
Apom,0.077188394,2.090903913,6.969866828,0.299991946,0.764183299,NA
Apon,0.134543701,0.278903922,6.920941169,0.040298554,0.967855106,NA
Apoo,91.39223872,-0.566543132,0.517528664,-1.094708701,0.273644275,NA
Apool,125.0966587,-0.661152111,0.543222316,-1.217093061,0.223568811,NA
Apopt1,145.5438994,-0.502983005,0.487305655,-1.032171492,0.301991787,NA
App,2200.745205,-0.100462681,0.311365319,-0.322652121,0.746958716,0.975328057
Appbp2,364.4184296,0.71886033,0.335183738,2.144675441,0.031978806,0.559306306
Appl1,595.1541098,0.212248187,0.354242551,0.599160621,0.54906578,0.921024947
Appl2,115.9888451,-0.188799691,0.588188663,-0.32098492,0.748221819,NA
Aprt,720.1203253,-0.356390945,0.413662365,-0.861550325,0.388935017,0.881042601
Aptx,157.8209987,-1.032334871,0.454043143,-2.273649291,0.022987081,NA
Aqp1,0.479155024,0.902184804,5.578717262,0.161719041,0.87152711,NA
Aqp11,4.55651074,0.133339421,1.868489098,0.071362162,0.943109523,NA
Aqp12,0,NA,NA,NA,NA,NA
Aqp2,0,NA,NA,NA,NA,NA
Aqp3,0,NA,NA,NA,NA,NA
Aqp4,3.209036573,0.214486789,2.889335799,0.074233943,0.940824238,NA
Aqp5,0,NA,NA,NA,NA,NA
Aqp6,0,NA,NA,NA,NA,NA
Aqp7,1.739058116,-0.567800331,3.193719879,-0.177786516,0.858890637,NA
Aqp8,0,NA,NA,NA,NA,NA
Aqp9,20.29975317,0.271800077,1.13777759,0.238886826,0.811193341,NA
Aqr,521.3365145,0.343528224,0.434598032,0.790450481,0.429264731,0.885404738
Ar,0.478272212,-1.134990532,5.254505315,-0.216003308,0.828985169,NA
Araf,218.4667945,0.56328061,0.386352175,1.457946006,0.144855426,NA
Arap1,389.9043826,-0.117947964,0.332577174,-0.354648403,0.72285301,0.965576085
Arap2,48.55872836,-0.794204576,0.774442532,-1.025517766,0.305118947,NA
Arap3,320.0159355,0.098389397,0.424759426,0.231635583,0.816821068,0.98123964
Arc,12.6091871,0.58946048,1.19279187,0.494185528,0.621175159,NA
Arcn1,1579.158316,0.384669065,0.357996003,1.074506593,0.282595692,0.846676756
Areg,0,NA,NA,NA,NA,NA
Arel1,181.6890612,0.067771434,0.496449089,0.136512354,0.891416259,NA
Arf1,1900.094586,-0.140299385,0.262665502,-0.53413708,0.593246697,0.938961409
Arf2,196.0107007,-0.027429238,0.413423647,-0.066346563,0.947101913,NA
Arf3,524.9788489,0.670907685,0.329573339,2.035685553,0.041781941,0.570490301
Arf4,811.032784,0.217518616,0.27198822,0.799735428,0.423864102,0.883212899
Arf5,462.4775253,0.121632602,0.448523137,0.271184677,0.786248997,0.976806615
Arf6,283.550271,0.8553192,0.456140447,1.875122468,0.060775877,0.6366224
Arfgap1,270.2157714,0.079663879,0.365985482,0.217669506,0.827686625,0.98123964
Arfgap2,497.3609999,-0.148464492,0.315121017,-0.471134847,0.637544442,0.947059306
Arfgap3,106.8726894,-0.127786276,0.526180284,-0.24285645,0.808116604,NA
Arfgef1,666.7221817,0.099842148,0.398066257,0.250817914,0.801954891,0.979879354
Arfgef2,281.8117611,0.71958172,0.405684162,1.773748614,0.076104741,0.690944273
Arfgef3,7.594333924,-0.955193462,1.459149512,-0.654623433,0.512710233,NA
Arfip1,8.469049835,2.520429437,1.98512946,1.269654946,0.204207568,NA
Arfip2,85.1834934,0.007742144,0.521201516,0.014854415,0.988148327,NA
Arfrp1,243.1051297,-0.193182817,0.368780211,-0.523842689,0.600387959,NA
Arg1,0.788897926,-4.023855962,4.485413337,-0.89709814,0.369666551,NA
Arg2,1.434212198,-0.68939808,3.39628589,-0.20298588,0.839146069,NA
Arglu1,476.3913367,-0.648994833,0.318253055,-2.039241487,0.041425932,0.570490301
Arhgap1,408.2545873,-0.10290404,0.40144092,-0.256336699,0.797690862,0.979879354
Arhgap10,82.39942463,0.336894923,0.507946262,0.663249142,0.507171003,NA
Arhgap11a,571.7234039,0.109612367,0.300033274,0.365334037,0.714862074,0.962530824
Arhgap12,7.799879808,-1.92355146,1.769406007,-1.087117062,0.276985078,NA
Arhgap15,808.8192914,0.005357669,0.319492558,0.016769307,0.986620656,0.997594383
Arhgap17,424.9550437,-0.265179532,0.307856997,-0.861372439,0.389032951,0.881042601
Arhgap18,181.8120943,0.244254237,0.470023164,0.519664255,0.603297605,NA
Arhgap19,397.8234515,0.452956291,0.471222064,0.961237441,0.336432795,0.856994788
Arhgap20,0.106769003,-1.726886846,7.011283524,-0.2463011,0.805449158,NA
Arhgap21,146.4900803,0.173262904,0.43605175,0.39734482,0.6911132,NA
Arhgap22,0.490664908,2.701272466,5.724610318,0.471870104,0.637019508,NA
Arhgap23,47.09836975,1.080875561,0.617131438,1.75145114,0.079868231,NA
Arhgap24,16.94884587,-1.437083279,1.054558482,-1.36273455,0.172966185,NA
Arhgap25,359.2298503,0.167907038,0.312436884,0.537411064,0.590983702,0.938621174
Arhgap26,185.5659864,0.604059475,0.427714635,1.412295547,0.157862957,NA
Arhgap27,170.3693697,-0.172107665,0.465983723,-0.369342654,0.711872336,NA
Arhgap28,0.490088479,0.018392096,6.395334224,0.002875862,0.997705398,NA
Arhgap29,1.404565338,-1.362116605,3.686307534,-0.369507045,0.711749823,NA
Arhgap30,1285.071448,0.104932394,0.269312294,0.389630911,0.696809491,0.958766404
Arhgap31,89.97012049,0.554857141,0.58809438,0.943483155,0.345433828,NA
Arhgap32,0.493036668,-2.165789482,5.776460624,-0.374933653,0.70770981,NA
Arhgap33,29.77779214,-0.691452432,0.83644947,-0.826651767,0.408434467,NA
Arhgap33os,0.054026359,-2.763116198,7.020908952,-0.393555338,0.69390936,NA
Arhgap35,29.71906217,0.288592246,0.761807123,0.378825869,0.704817176,NA
Arhgap36,0.027013179,-2.145274832,7.038296394,-0.304800297,0.760518255,NA
Arhgap39,58.31334594,0.592365246,0.683194301,0.867052382,0.38591331,NA
Arhgap4,601.9629628,-0.223559448,0.316984919,-0.705268404,0.480643219,0.907709994
Arhgap40,0.559170315,1.723703885,5.374695665,0.320707254,0.74843225,NA
Arhgap42,0.43623765,2.010425607,6.699420417,0.300089483,0.764108901,NA
Arhgap44,0.491720331,-0.098777249,4.944186272,-0.019978464,0.984060552,NA
Arhgap45,1525.51849,-0.212662526,0.265741902,-0.800259667,0.423560366,0.883212899
Arhgap5,5.868950483,-0.936383602,1.712387638,-0.546829223,0.584496064,NA
Arhgap6,3.875746993,1.219370998,2.389568379,0.510289226,0.60984885,NA
Arhgap8,0.025729465,0.535266972,7.06555854,0.075757206,0.939612263,NA
Arhgap9,460.3581467,-0.088103423,0.411907033,-0.213891523,0.830631651,0.981992765
Arhgdia,1726.300598,-0.011038473,0.303348224,-0.036388784,0.970972357,0.996843159
Arhgdib,6816.439995,-0.109594973,0.245799273,-0.445871835,0.655689828,0.949800877
Arhgdig,0.292031347,-1.312847937,6.859166304,-0.191400511,0.84821182,NA
Arhgef1,973.2237883,0.132749058,0.282208934,0.470392827,0.638074388,0.947059306
Arhgef10,2.386698679,1.037611118,2.408612071,0.430792127,0.666619524,NA
Arhgef10l,160.0823734,0.869235722,0.398710123,2.180119521,0.029248603,NA
Arhgef11,95.23811956,0.578446991,0.607180565,0.952677052,0.340753724,NA
Arhgef12,7.325317143,0.380083214,1.457652446,0.260750232,0.794285126,NA
Arhgef15,0,NA,NA,NA,NA,NA
Arhgef16,0,NA,NA,NA,NA,NA
Arhgef17,2.809088234,-0.84516298,2.622929227,-0.322221039,0.747285247,NA
Arhgef18,618.3383987,0.276059041,0.338347712,0.815903378,0.4145554,0.883212899
Arhgef19,0.569639072,-1.016014185,5.452360602,-0.186343908,0.852175076,NA
Arhgef2,616.8894375,-0.161576704,0.2876379,-0.561736489,0.57429557,0.932743279
Arhgef25,2.329280136,1.392991381,2.836284173,0.491132516,0.623332725,NA
Arhgef26,0.691604606,-2.55549158,4.228875909,-0.604295712,0.545647056,NA
Arhgef28,61.88602795,0.43470177,0.553985435,0.784680866,0.432640704,NA
Arhgef3,311.602842,0.318371196,0.365235269,0.871687986,0.383378616,0.876328841
Arhgef33,0.610913205,-0.097173294,4.537744966,-0.021414446,0.98291505,NA
Arhgef37,21.05146516,-0.334939496,1.246493047,-0.268705467,0.788156344,NA
Arhgef38,28.49838884,1.206505072,1.137909793,1.060281826,0.289016405,NA
Arhgef39,215.3073219,-0.33260677,0.394390993,-0.843342713,0.399036801,NA
Arhgef4,1.205114969,-1.850508437,4.62962028,-0.39971063,0.689369662,NA
Arhgef4.1,19.5623258,0.23739228,2.176058179,0.1090928,0.913128885,NA
Arhgef40,2.113471523,3.887509551,3.014293069,1.289691965,0.19715763,NA
Arhgef5,0.053123404,1.548894762,6.993198679,0.22148588,0.82471413,NA
Arhgef6,1436.949653,0.087667249,0.416646826,0.210411418,0.833346582,0.981992765
Arhgef7,165.3929928,-0.14641041,0.404054214,-0.36235338,0.717087973,NA
Arhgef9,0.705963246,2.556141276,5.124440901,0.49881369,0.617910642,NA
Arid1a,747.4735762,-0.071178849,0.296363102,-0.240174465,0.810195008,0.979879354
Arid1b,663.8798693,0.225165253,0.348314061,0.64644319,0.517992378,0.916891184
Arid2,718.4065054,0.44724576,0.380759307,1.174615438,0.240148604,0.831677996
Arid3a,370.6736536,0.042559581,0.323389613,0.131604662,0.895296998,0.987181713
Arid3b,69.39776448,-0.55173272,0.590572671,-0.934233411,0.350183505,NA
Arid3c,0,NA,NA,NA,NA,NA
Arid4a,490.9530122,-0.480094641,0.312137421,-1.538087422,0.124027241,0.745270712
Arid4b,297.7429941,-0.980318457,0.389784521,-2.515026647,0.011902339,0.448061668
Arid5a,176.9116722,0.0902722,0.427590338,0.211118428,0.832794861,NA
Arid5b,102.3074119,-0.247033682,0.526130928,-0.469528912,0.638691624,NA
Arih1,489.626986,0.135334166,0.41503856,0.326076127,0.744366759,0.974843556
