N_unmapped	3985294	3985294	3985294
N_multimapping	805147	805147	805147
N_noFeature	1876499	10647587	10693240
N_ambiguous	719664	76244	78909
Gm26206	0	0	0
Xkr4	0	0	0
Gm53491	0	0	0
Rp1	2	2	0
Sox17	0	0	0
Gm22307	0	0	0
Gm37323	0	0	0
Gm39586	0	0	0
Gm46082	0	0	0
Gm29874	0	0	0
Mrpl15	1452	737	715
Lypla1	3966	2024	1942
Gm57794	4	1	3
Tcea1	3469	1706	1763
Rgs20	1	0	1
Gm16041	0	0	0
Atp6v1h	3174	1603	1571
Oprk1	0	0	0
Npbwr1	0	0	0
Gm46206	3	2	1
4732440D04Rik	50	22	28
Rb1cc1	2495	1185	1310
Alkal1	0	0	0
St18	5	3	2
Pcmtd1	835	438	397
Gm23274	0	0	0
Gm26901	4	1	3
Gm39589	0	0	0
Sntg1	0	0	0
Gm30719	0	0	0
Gm24765	0	0	0
Rrs1	1453	712	741
Adhfe1	134	92	86
2610203C22Rik	67	52	65
Vxn	4	3	7
Mybl1	44	32	12
Vcpip1	1790	980	941
1700034P13Rik	4	66	69
Gm39590	5	4	1
Sgk3	9653	4890	4763
Gm6195	3	2	1
Mcmdc2	6	5	1
Snhg6	253	129	124
Snord87	10	7	3
Tcf24	56	22	34
Ppp1r42	108	67	41
Gm24674	0	0	0
Cops5	2067	1045	1034
Cspp1	766	382	396
Arfgef1	2635	1361	1274
Cpa6	7	1	6
Gm25253	0	0	0
Prex2	10	1	9
Gm24173	0	0	0
A830018L16Rik	0	0	0
Gm30898	0	0	0
Gm30974	0	0	0
Gm22633	0	0	0
Gm39591	0	0	0
Mir6341	0	0	0
Gm17644	0	0	0
Sulf1	2	1	1
Slco5a1	0	0	0
Gm39592	0	0	0
Prdm14	0	0	0
Ncoa2	736	402	334
Gm23169	0	0	0
Gm39595	0	0	0
Tram1	14747	7399	7348
Lactb2	712	354	358
Xkr9	0	0	0
Gm26273	0	0	0
Gm5523	1	1	0
Gm31195	0	0	0
Gm39596	0	0	0
Eya1	1717	831	886
Msc	0	0	0
Gm9947	0	0	0
Trpa1	1	0	1
Kcnb2	0	0	0
Gm51616	0	0	0
Gm51617	0	0	0
Gm25168	0	0	0
Terf1	1522	780	742
Sbspon	0	0	0
Gm31523	0	0	0
4930444P10Rik	0	0	0
Rpl7	8034	3958	4076
Rdh10	61	34	27
Stau2	357	174	183
Gm7568	0	0	0
C130013N14Rik	3	1	2
Ube2w	3909	2067	1842
Eloc	1873	945	928
D030040B21Rik	0	0	0
Tmem70	1393	719	674
Ly96	120	57	63
Gm53492	0	0	0
Jph1	2	2	0
Gm46085	0	0	0
Gm31982	0	0	0
Gdap1	1	1	0
Gm28784	0	0	0
Gm39597	0	0	0
Pi15	1	0	1
Gm28154	0	0	0
Gm16070	0	0	0
Crispld1	0	0	0
Crisp4	0	0	0
Defb44-ps	0	0	0
Defb18	0	0	0
Defb41	0	0	0
Gm28343	0	0	0
Gm15825	0	0	0
Tfap2d	0	0	0
Tfap2b	0	0	0
Gm32651	0	0	0
Pkhd1	0	0	0
4930486I03Rik	0	0	0
Gm24162	0	0	0
Lincmd1	0	0	0
Mir206	0	0	0
Mir133b	0	0	0
Il17a	0	0	0
Il17f	0	0	0
Mcm3	7174	3696	3478
Gm24723	0	0	0
6720483E21Rik	3	1	2
Paqr8	54	22	32
Gm24171	0	0	0
Gm51618	0	0	0
Efhc1	13	2	11
Tram2	34	14	20
Tmem14a	48	25	23
Gm32947	0	0	0
Gm28836	0	0	0
Gsta3	0	0	0
Gm7094	0	0	0
Gm4956	5	1	4
Khdc1a	0	0	0
Khdc1c	0	0	0
Gm33147	0	0	0
Khdc1b	0	0	0
Kcnq5	58	35	23
Gm53539	70	30	40
Rims1	6	2	4
Gm7759	0	0	0
Ppp1r14bl	0	0	0
Gm30442	0	0	0
Gm29506	0	0	0
Gm53541	3	0	3
Mir30a	0	0	0
Mir30c-2	0	0	0
Ogfrl1	7928	4061	3867
Gm19673	14	5	9
Gm28822	0	0	0
B3gat2	8	162	149
Smap1	504	382	425
Gm53062	0	0	0
Sdhaf4	494	255	239
Fam135a	49	18	31
Col9a1	0	0	0
Col19a1	1708	848	860
Gm26418	1	0	1
Lmbrd1	1522	780	742
